,data,area,Vaccinazioni giornaliere,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_aggiuntiva,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area,Regione,popolazione,Totale vaccinazioni,Totale vaccinazioni ogni cento ab,Vaccinazioni giornaliere ogni cento ab
1640,2021-08-08,CAL,4220,2146,2074,1493,2698,29,0,ITF,ITF6,18,Calabria,Calabria,1947131,116542,5.99,0.22
1641,2021-07-22,CAL,18336,9027,9309,3489,14754,93,0,ITF,ITF6,18,Calabria,Calabria,1947131,134878,6.93,0.94
1642,2021-04-30,CAL,15121,7416,7705,10523,4517,81,0,ITF,ITF6,18,Calabria,Calabria,1947131,149999,7.7,0.78
1643,2021-03-09,CAL,6600,3444,3156,5535,990,75,0,ITF,ITF6,18,Calabria,Calabria,1947131,156599,8.04,0.34
1644,2021-02-20,CAL,1522,791,731,1180,328,14,0,ITF,ITF6,18,Calabria,Calabria,1947131,158121,8.12,0.08
1645,2021-08-22,CAL,1525,769,756,485,1021,19,0,ITF,ITF6,18,Calabria,Calabria,1947131,159646,8.2,0.08
1646,2021-05-31,CAL,15304,7349,7955,7310,7912,82,0,ITF,ITF6,18,Calabria,Calabria,1947131,174950,8.99,0.79
1647,2021-07-27,CAL,17591,8995,8596,5018,12484,89,0,ITF,ITF6,18,Calabria,Calabria,1947131,192541,9.89,0.9
1648,2021-01-06,CAL,957,520,437,957,0,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,193498,9.94,0.05
1649,2021-04-16,CAL,10361,5059,5302,8654,1646,61,0,ITF,ITF6,18,Calabria,Calabria,1947131,203859,10.47,0.53
1650,2021-02-06,CAL,2938,1352,1586,439,2498,1,0,ITF,ITF6,18,Calabria,Calabria,1947131,206797,10.62,0.15
1651,2021-09-05,CAL,1496,812,684,697,782,17,0,ITF,ITF6,18,Calabria,Calabria,1947131,208293,10.7,0.08
1652,2021-07-10,CAL,15949,7541,8408,3244,12661,44,0,ITF,ITF6,18,Calabria,Calabria,1947131,224242,11.52,0.82
1653,2021-01-23,CAL,403,188,215,360,43,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,224645,11.54,0.02
1654,2021-02-01,CAL,2561,1214,1347,237,2321,3,0,ITF,ITF6,18,Calabria,Calabria,1947131,227206,11.67,0.13
1655,2021-07-08,CAL,12056,5618,6438,2691,9319,46,0,ITF,ITF6,18,Calabria,Calabria,1947131,239262,12.29,0.62
1656,2021-05-12,CAL,16509,8051,8458,10823,5587,99,0,ITF,ITF6,18,Calabria,Calabria,1947131,255771,13.14,0.85
1657,2021-05-26,CAL,18754,9340,9414,10336,8326,92,0,ITF,ITF6,18,Calabria,Calabria,1947131,274525,14.1,0.96
1658,2021-03-30,CAL,6532,2854,3678,3656,2852,24,0,ITF,ITF6,18,Calabria,Calabria,1947131,281057,14.43,0.34
1659,2021-09-03,CAL,9073,4635,4438,3577,5303,193,0,ITF,ITF6,18,Calabria,Calabria,1947131,290130,14.9,0.47
1660,2021-09-15,CAL,7782,3849,3933,3290,4292,200,0,ITF,ITF6,18,Calabria,Calabria,1947131,297912,15.3,0.4
1661,2021-02-25,CAL,2941,1583,1358,2296,605,40,0,ITF,ITF6,18,Calabria,Calabria,1947131,300853,15.45,0.15
1662,2021-08-17,CAL,7689,3917,3772,2764,4830,95,0,ITF,ITF6,18,Calabria,Calabria,1947131,308542,15.85,0.39
1663,2021-03-02,CAL,4432,2507,1925,3626,797,9,0,ITF,ITF6,18,Calabria,Calabria,1947131,312974,16.07,0.23
1664,2021-03-16,CAL,3877,1902,1975,2183,1681,13,0,ITF,ITF6,18,Calabria,Calabria,1947131,316851,16.27,0.2
1665,2021-07-29,CAL,17593,8772,8821,4713,12778,102,0,ITF,ITF6,18,Calabria,Calabria,1947131,334444,17.18,0.9
1666,2021-06-07,CAL,18010,8425,9585,14713,3215,82,0,ITF,ITF6,18,Calabria,Calabria,1947131,352454,18.1,0.92
1667,2021-05-24,CAL,17785,8910,8875,9934,7770,81,0,ITF,ITF6,18,Calabria,Calabria,1947131,370239,19.01,0.91
1668,2021-05-07,CAL,16303,7679,8624,9648,6555,100,0,ITF,ITF6,18,Calabria,Calabria,1947131,386542,19.85,0.84
1669,2021-02-13,CAL,1420,613,807,1046,371,3,0,ITF,ITF6,18,Calabria,Calabria,1947131,387962,19.92,0.07
1670,2021-01-18,CAL,1312,595,717,1058,250,4,0,ITF,ITF6,18,Calabria,Calabria,1947131,389274,19.99,0.07
1671,2021-07-03,CAL,15185,7149,8036,5282,9825,78,0,ITF,ITF6,18,Calabria,Calabria,1947131,404459,20.77,0.78
1672,2021-04-11,CAL,4214,1916,2298,2243,1954,17,0,ITF,ITF6,18,Calabria,Calabria,1947131,408673,20.99,0.22
1673,2021-07-20,CAL,17499,8486,9013,3195,14228,76,0,ITF,ITF6,18,Calabria,Calabria,1947131,426172,21.89,0.9
1674,2021-03-11,CAL,7328,3484,3844,5953,1322,53,0,ITF,ITF6,18,Calabria,Calabria,1947131,433500,22.26,0.38
1675,2021-06-19,CAL,15858,7421,8437,8498,7292,68,0,ITF,ITF6,18,Calabria,Calabria,1947131,449358,23.08,0.81
1676,2021-02-18,CAL,1894,879,1015,1641,234,19,0,ITF,ITF6,18,Calabria,Calabria,1947131,451252,23.18,0.1
1677,2021-08-03,CAL,14101,7125,6976,3905,10121,75,0,ITF,ITF6,18,Calabria,Calabria,1947131,465353,23.9,0.72
1678,2021-06-21,CAL,15419,7106,8313,7998,7382,39,0,ITF,ITF6,18,Calabria,Calabria,1947131,480772,24.69,0.79
1679,2021-01-04,CAL,1076,533,543,1073,0,3,0,ITF,ITF6,18,Calabria,Calabria,1947131,481848,24.75,0.06
1680,2021-04-23,CAL,13160,6462,6698,9437,3619,104,0,ITF,ITF6,18,Calabria,Calabria,1947131,495008,25.42,0.68
1681,2021-01-13,CAL,2113,1069,1044,2101,0,12,0,ITF,ITF6,18,Calabria,Calabria,1947131,497121,25.53,0.11
1682,2021-03-28,CAL,2694,1234,1460,1561,1126,7,0,ITF,ITF6,18,Calabria,Calabria,1947131,499815,25.67,0.14
1683,2021-08-29,CAL,1684,888,796,720,933,31,0,ITF,ITF6,18,Calabria,Calabria,1947131,501499,25.76,0.09
1684,2021-01-30,CAL,2213,1173,1040,294,1916,3,0,ITF,ITF6,18,Calabria,Calabria,1947131,503712,25.87,0.11
1685,2021-05-19,CAL,18327,9083,9244,11256,6993,78,0,ITF,ITF6,18,Calabria,Calabria,1947131,522039,26.81,0.94
1686,2021-03-23,CAL,5274,2473,2801,3423,1827,24,0,ITF,ITF6,18,Calabria,Calabria,1947131,527313,27.08,0.27
1687,2021-08-27,CAL,9164,4772,4392,3611,5391,162,0,ITF,ITF6,18,Calabria,Calabria,1947131,536477,27.55,0.47
1688,2021-07-15,CAL,18288,8811,9477,2519,15716,53,0,ITF,ITF6,18,Calabria,Calabria,1947131,554765,28.49,0.94
1689,2021-03-06,CAL,8558,4408,4150,7715,818,25,0,ITF,ITF6,18,Calabria,Calabria,1947131,563323,28.93,0.44
1690,2021-02-11,CAL,2355,1054,1301,1064,1269,22,0,ITF,ITF6,18,Calabria,Calabria,1947131,565678,29.05,0.12
1691,2021-08-15,CAL,52,24,28,18,33,1,0,ITF,ITF6,18,Calabria,Calabria,1947131,565730,29.05,0.0
1692,2021-06-11,CAL,17834,8762,9072,15128,2581,125,0,ITF,ITF6,18,Calabria,Calabria,1947131,583564,29.97,0.92
1693,2021-09-19,CAL,1559,848,711,858,668,33,0,ITF,ITF6,18,Calabria,Calabria,1947131,585123,30.05,0.08
1694,2021-01-08,CAL,2202,1049,1153,2195,0,7,0,ITF,ITF6,18,Calabria,Calabria,1947131,587325,30.16,0.11
1695,2021-03-18,CAL,4520,2116,2404,2346,2148,26,0,ITF,ITF6,18,Calabria,Calabria,1947131,591845,30.4,0.23
1696,2021-09-24,CAL,7713,4026,3687,3754,3719,204,36,ITF,ITF6,18,Calabria,Calabria,1947131,599558,30.79,0.4
1697,2021-04-13,CAL,6980,3429,3551,5615,1337,28,0,ITF,ITF6,18,Calabria,Calabria,1947131,606538,31.15,0.36
1698,2021-01-20,CAL,1410,630,780,1406,1,3,0,ITF,ITF6,18,Calabria,Calabria,1947131,607948,31.22,0.07
1699,2021-09-10,CAL,8983,4553,4430,3611,5167,205,0,ITF,ITF6,18,Calabria,Calabria,1947131,616931,31.68,0.46
1700,2021-05-14,CAL,19956,9584,10372,12948,6891,117,0,ITF,ITF6,18,Calabria,Calabria,1947131,636887,32.71,1.02
1701,2021-04-27,CAL,9985,4908,5077,7956,1977,52,0,ITF,ITF6,18,Calabria,Calabria,1947131,646872,33.22,0.51
1702,2021-02-03,CAL,2875,1482,1393,515,2355,5,0,ITF,ITF6,18,Calabria,Calabria,1947131,649747,33.37,0.15
1703,2021-07-19,CAL,19022,9110,9912,3030,15941,51,0,ITF,ITF6,18,Calabria,Calabria,1947131,668769,34.35,0.98
1704,2021-06-23,CAL,17254,7879,9375,8143,9026,85,0,ITF,ITF6,18,Calabria,Calabria,1947131,686023,35.23,0.89
1705,2021-08-19,CAL,5874,2947,2927,2347,3468,59,0,ITF,ITF6,18,Calabria,Calabria,1947131,691897,35.53,0.3
1706,2021-05-09,CAL,9708,4536,5172,6030,3629,49,0,ITF,ITF6,18,Calabria,Calabria,1947131,701605,36.03,0.5
1707,2021-01-29,CAL,2083,1007,1076,226,1856,1,0,ITF,ITF6,18,Calabria,Calabria,1947131,703688,36.14,0.11
1708,2021-05-04,CAL,16548,7630,8918,11623,4819,106,0,ITF,ITF6,18,Calabria,Calabria,1947131,720236,36.99,0.85
1709,2021-08-12,CAL,7645,3881,3764,2801,4668,176,0,ITF,ITF6,18,Calabria,Calabria,1947131,727881,37.38,0.39
1710,2021-02-15,CAL,1185,569,616,1015,165,5,0,ITF,ITF6,18,Calabria,Calabria,1947131,729066,37.44,0.06
1711,2021-09-14,CAL,6531,3217,3314,2514,3887,130,0,ITF,ITF6,18,Calabria,Calabria,1947131,735597,37.78,0.34
1712,2021-05-23,CAL,11394,5555,5839,6993,4357,44,0,ITF,ITF6,18,Calabria,Calabria,1947131,746991,38.36,0.59
1713,2021-03-01,CAL,2766,1567,1199,2301,461,4,0,ITF,ITF6,18,Calabria,Calabria,1947131,749757,38.51,0.14
1714,2021-06-09,CAL,18264,8626,9638,15893,2285,86,0,ITF,ITF6,18,Calabria,Calabria,1947131,768021,39.44,0.94
1715,2021-08-31,CAL,6827,3377,3450,2669,4031,127,0,ITF,ITF6,18,Calabria,Calabria,1947131,774848,39.79,0.35
1716,2021-02-27,CAL,4074,2100,1974,3680,387,7,0,ITF,ITF6,18,Calabria,Calabria,1947131,778922,40.0,0.21
1717,2021-07-31,CAL,13808,7059,6749,3627,10101,80,0,ITF,ITF6,18,Calabria,Calabria,1947131,792730,40.71,0.71
1718,2021-01-27,CAL,1491,757,734,383,1107,1,0,ITF,ITF6,18,Calabria,Calabria,1947131,794221,40.79,0.08
1719,2021-01-03,CAL,6,3,3,6,0,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,794227,40.79,0.0
1720,2021-03-27,CAL,8869,4035,4834,4671,4153,45,0,ITF,ITF6,18,Calabria,Calabria,1947131,803096,41.25,0.46
1721,2021-07-05,CAL,13385,6253,7132,4259,9060,66,0,ITF,ITF6,18,Calabria,Calabria,1947131,816481,41.93,0.69
1722,2021-03-08,CAL,5523,2991,2532,4404,1086,33,0,ITF,ITF6,18,Calabria,Calabria,1947131,822004,42.22,0.28
1723,2021-03-13,CAL,7044,3052,3992,5948,1058,38,0,ITF,ITF6,18,Calabria,Calabria,1947131,829048,42.58,0.36
1724,2021-01-15,CAL,2820,1267,1553,2814,0,6,0,ITF,ITF6,18,Calabria,Calabria,1947131,831868,42.72,0.14
1725,2021-04-25,CAL,15901,8071,7830,14801,1032,68,0,ITF,ITF6,18,Calabria,Calabria,1947131,847769,43.54,0.82
1726,2021-08-05,CAL,12472,6288,6184,3877,8497,98,0,ITF,ITF6,18,Calabria,Calabria,1947131,860241,44.18,0.64
1727,2021-02-22,CAL,2110,1076,1034,1539,562,9,0,ITF,ITF6,18,Calabria,Calabria,1947131,862351,44.29,0.11
1728,2021-01-22,CAL,662,276,386,660,2,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,863013,44.32,0.03
1729,2021-05-02,CAL,12564,5863,6701,10582,1913,69,0,ITF,ITF6,18,Calabria,Calabria,1947131,875577,44.97,0.65
1730,2021-03-29,CAL,5789,2504,3285,3975,1778,36,0,ITF,ITF6,18,Calabria,Calabria,1947131,881366,45.26,0.3
1731,2021-01-31,CAL,1132,564,568,148,984,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,882498,45.32,0.06
1732,2021-07-07,CAL,13978,6585,7393,3901,10000,77,0,ITF,ITF6,18,Calabria,Calabria,1947131,896476,46.04,0.72
1733,2020-12-27,CAL,318,170,148,318,0,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,896794,46.06,0.02
1734,2021-04-06,CAL,8202,3740,4462,4466,3699,37,0,ITF,ITF6,18,Calabria,Calabria,1947131,904996,46.48,0.42
1735,2021-02-08,CAL,1880,748,1132,667,1210,3,0,ITF,ITF6,18,Calabria,Calabria,1947131,906876,46.57,0.1
1736,2021-07-12,CAL,17983,8540,9443,2687,15247,49,0,ITF,ITF6,18,Calabria,Calabria,1947131,924859,47.5,0.92
1737,2021-01-10,CAL,959,540,419,959,0,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,925818,47.55,0.05
1738,2021-04-20,CAL,7912,3995,3917,6080,1754,78,0,ITF,ITF6,18,Calabria,Calabria,1947131,933730,47.95,0.41
1739,2021-09-02,CAL,7544,3919,3625,3160,4262,122,0,ITF,ITF6,18,Calabria,Calabria,1947131,941274,48.34,0.39
1740,2021-08-26,CAL,7211,3605,3606,3178,3910,123,0,ITF,ITF6,18,Calabria,Calabria,1947131,948485,48.71,0.37
1741,2021-06-30,CAL,16397,7510,8887,7014,9281,102,0,ITF,ITF6,18,Calabria,Calabria,1947131,964882,49.55,0.84
1742,2021-06-28,CAL,13311,6129,7182,5371,7871,69,0,ITF,ITF6,18,Calabria,Calabria,1947131,978193,50.24,0.68
1743,2021-03-20,CAL,6806,3117,3689,4185,2603,18,0,ITF,ITF6,18,Calabria,Calabria,1947131,984999,50.59,0.35
1744,2021-03-25,CAL,7532,3559,3973,4548,2944,40,0,ITF,ITF6,18,Calabria,Calabria,1947131,992531,50.97,0.39
1745,2021-09-07,CAL,5890,2978,2912,2766,2980,144,0,ITF,ITF6,18,Calabria,Calabria,1947131,998421,51.28,0.3
1746,2021-06-16,CAL,18345,8478,9867,12125,6129,91,0,ITF,ITF6,18,Calabria,Calabria,1947131,1016766,52.22,0.94
1747,2021-05-11,CAL,15153,7336,7817,10242,4838,73,0,ITF,ITF6,18,Calabria,Calabria,1947131,1031919,53.0,0.78
1748,2021-07-16,CAL,21063,10035,11028,3374,17612,77,0,ITF,ITF6,18,Calabria,Calabria,1947131,1052982,54.08,1.08
1749,2021-06-02,CAL,12116,5805,6311,8786,3279,51,0,ITF,ITF6,18,Calabria,Calabria,1947131,1065098,54.7,0.62
1750,2021-08-07,CAL,9526,4873,4653,3018,6444,64,0,ITF,ITF6,18,Calabria,Calabria,1947131,1074624,55.19,0.49
1751,2021-05-16,CAL,13820,6743,7077,9919,3846,55,0,ITF,ITF6,18,Calabria,Calabria,1947131,1088444,55.9,0.71
1752,2021-08-24,CAL,6509,3229,3280,2321,4103,85,0,ITF,ITF6,18,Calabria,Calabria,1947131,1094953,56.23,0.33
1753,2021-07-21,CAL,22125,10624,11501,4511,17496,118,0,ITF,ITF6,18,Calabria,Calabria,1947131,1117078,57.37,1.14
1754,2021-01-17,CAL,915,441,474,809,100,6,0,ITF,ITF6,18,Calabria,Calabria,1947131,1117993,57.42,0.05
1755,2021-08-16,CAL,6978,3566,3412,2376,4540,62,0,ITF,ITF6,18,Calabria,Calabria,1947131,1124971,57.78,0.36
1756,2021-02-12,CAL,1717,673,1044,943,768,6,0,ITF,ITF6,18,Calabria,Calabria,1947131,1126688,57.86,0.09
1757,2021-06-27,CAL,8425,3948,4477,4983,3400,42,0,ITF,ITF6,18,Calabria,Calabria,1947131,1135113,58.3,0.43
1758,2021-04-24,CAL,19313,9609,9704,15758,3464,91,0,ITF,ITF6,18,Calabria,Calabria,1947131,1154426,59.29,0.99
1759,2021-02-26,CAL,3178,1688,1490,2698,464,16,0,ITF,ITF6,18,Calabria,Calabria,1947131,1157604,59.45,0.16
1760,2021-08-02,CAL,15085,7539,7546,3723,11304,58,0,ITF,ITF6,18,Calabria,Calabria,1947131,1172689,60.23,0.77
1761,2021-06-20,CAL,6652,3151,3501,3816,2808,28,0,ITF,ITF6,18,Calabria,Calabria,1947131,1179341,60.57,0.34
1762,2021-06-06,CAL,13815,6643,7172,12017,1725,73,0,ITF,ITF6,18,Calabria,Calabria,1947131,1193156,61.28,0.71
1763,2021-02-14,CAL,491,229,262,453,37,1,0,ITF,ITF6,18,Calabria,Calabria,1947131,1193647,61.3,0.03
1764,2021-05-25,CAL,16429,8047,8382,10216,6126,87,0,ITF,ITF6,18,Calabria,Calabria,1947131,1210076,62.15,0.84
1765,2021-01-26,CAL,1900,914,986,272,1627,1,0,ITF,ITF6,18,Calabria,Calabria,1947131,1211976,62.24,0.1
1766,2021-07-28,CAL,21384,10737,10647,5892,15377,115,0,ITF,ITF6,18,Calabria,Calabria,1947131,1233360,63.34,1.1
1767,2021-04-22,CAL,9854,4927,4927,6853,2947,54,0,ITF,ITF6,18,Calabria,Calabria,1947131,1243214,63.85,0.51
1768,2021-05-06,CAL,13373,6326,7047,8922,4377,74,0,ITF,ITF6,18,Calabria,Calabria,1947131,1256587,64.54,0.69
1769,2021-03-15,CAL,3671,1774,1897,2167,1492,12,0,ITF,ITF6,18,Calabria,Calabria,1947131,1260258,64.72,0.19
1770,2021-08-28,CAL,5312,2783,2529,1903,3316,93,0,ITF,ITF6,18,Calabria,Calabria,1947131,1265570,65.0,0.27
1771,2021-07-02,CAL,16276,7536,8740,6231,9957,88,0,ITF,ITF6,18,Calabria,Calabria,1947131,1281846,65.83,0.84
1772,2021-05-20,CAL,16999,8509,8490,11270,5660,69,0,ITF,ITF6,18,Calabria,Calabria,1947131,1298845,66.71,0.87
1773,2021-03-24,CAL,8038,3675,4363,4588,3424,26,0,ITF,ITF6,18,Calabria,Calabria,1947131,1306883,67.12,0.41
1774,2021-04-10,CAL,11751,5317,6434,6831,4875,45,0,ITF,ITF6,18,Calabria,Calabria,1947131,1318634,67.72,0.6
1775,2021-09-11,CAL,4842,2580,2262,1912,2809,121,0,ITF,ITF6,18,Calabria,Calabria,1947131,1323476,67.97,0.25
1776,2021-06-18,CAL,18926,8814,10112,11283,7520,123,0,ITF,ITF6,18,Calabria,Calabria,1947131,1342402,68.94,0.97
1777,2021-03-10,CAL,6895,3513,3382,5476,1380,39,0,ITF,ITF6,18,Calabria,Calabria,1947131,1349297,69.3,0.35
1778,2021-08-23,CAL,7682,3815,3867,2792,4783,107,0,ITF,ITF6,18,Calabria,Calabria,1947131,1356979,69.69,0.39
1779,2021-01-24,CAL,47,20,27,41,6,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,1357026,69.69,0.0
1780,2021-07-09,CAL,15689,7313,8376,3632,11985,72,0,ITF,ITF6,18,Calabria,Calabria,1947131,1372715,70.5,0.81
1781,2021-08-21,CAL,3651,1862,1789,1441,2163,47,0,ITF,ITF6,18,Calabria,Calabria,1947131,1376366,70.69,0.19
1782,2021-04-03,CAL,9471,4097,5374,4535,4870,66,0,ITF,ITF6,18,Calabria,Calabria,1947131,1385837,71.17,0.49
1783,2021-01-28,CAL,2301,1145,1156,78,2223,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,1388138,71.29,0.12
1784,2021-08-13,CAL,7594,3917,3677,2441,5084,69,0,ITF,ITF6,18,Calabria,Calabria,1947131,1395732,71.68,0.39
1785,2021-01-07,CAL,2226,1091,1135,2222,0,4,0,ITF,ITF6,18,Calabria,Calabria,1947131,1397958,71.8,0.11
1786,2021-06-13,CAL,6866,3371,3495,5732,1078,56,0,ITF,ITF6,18,Calabria,Calabria,1947131,1404824,72.15,0.35
1787,2021-04-17,CAL,10872,5083,5789,9032,1788,52,0,ITF,ITF6,18,Calabria,Calabria,1947131,1415696,72.71,0.56
1788,2021-09-21,CAL,6510,3438,3072,2698,3650,137,25,ITF,ITF6,18,Calabria,Calabria,1947131,1422206,73.04,0.33
1789,2021-05-01,CAL,16764,7987,8777,12400,4268,96,0,ITF,ITF6,18,Calabria,Calabria,1947131,1438970,73.9,0.86
1790,2021-03-05,CAL,6244,3624,2620,5649,579,16,0,ITF,ITF6,18,Calabria,Calabria,1947131,1445214,74.22,0.32
1791,2021-08-09,CAL,13167,6715,6452,4642,8362,163,0,ITF,ITF6,18,Calabria,Calabria,1947131,1458381,74.9,0.68
1792,2021-08-14,CAL,2234,1196,1038,729,1489,16,0,ITF,ITF6,18,Calabria,Calabria,1947131,1460615,75.01,0.11
1793,2021-07-14,CAL,22650,10682,11968,4156,18417,77,0,ITF,ITF6,18,Calabria,Calabria,1947131,1483265,76.18,1.16
1794,2021-04-05,CAL,3648,1731,1917,2675,960,13,0,ITF,ITF6,18,Calabria,Calabria,1947131,1486913,76.36,0.19
1795,2021-02-07,CAL,873,435,438,143,728,2,0,ITF,ITF6,18,Calabria,Calabria,1947131,1487786,76.41,0.04
1796,2021-05-18,CAL,15345,7678,7667,11848,3428,69,0,ITF,ITF6,18,Calabria,Calabria,1947131,1503131,77.2,0.79
1797,2021-03-22,CAL,5012,2355,2657,3184,1805,23,0,ITF,ITF6,18,Calabria,Calabria,1947131,1508143,77.45,0.26
1798,2021-09-04,CAL,5567,2963,2604,2333,3128,106,0,ITF,ITF6,18,Calabria,Calabria,1947131,1513710,77.74,0.29
1799,2021-06-01,CAL,12889,5977,6912,7884,4945,60,0,ITF,ITF6,18,Calabria,Calabria,1947131,1526599,78.4,0.66
1800,2021-09-09,CAL,6297,3152,3145,2395,3786,116,0,ITF,ITF6,18,Calabria,Calabria,1947131,1532896,78.73,0.32
1801,2021-05-13,CAL,15996,7699,8297,11174,4743,79,0,ITF,ITF6,18,Calabria,Calabria,1947131,1548892,79.55,0.82
1802,2021-02-19,CAL,1521,689,832,1248,264,9,0,ITF,ITF6,18,Calabria,Calabria,1947131,1550413,79.63,0.08
1803,2021-05-30,CAL,11012,5310,5702,6821,4155,36,0,ITF,ITF6,18,Calabria,Calabria,1947131,1561425,80.19,0.57
1804,2021-02-05,CAL,3867,1747,2120,472,3380,15,0,ITF,ITF6,18,Calabria,Calabria,1947131,1565292,80.39,0.2
1805,2021-04-29,CAL,12536,6099,6437,8655,3821,60,0,ITF,ITF6,18,Calabria,Calabria,1947131,1577828,81.03,0.64
1806,2021-04-12,CAL,7051,3429,3622,5354,1668,29,0,ITF,ITF6,18,Calabria,Calabria,1947131,1584879,81.4,0.36
1807,2021-01-19,CAL,1133,500,633,1118,13,2,0,ITF,ITF6,18,Calabria,Calabria,1947131,1586012,81.45,0.06
1808,2021-07-04,CAL,5959,2824,3135,1991,3932,36,0,ITF,ITF6,18,Calabria,Calabria,1947131,1591971,81.76,0.31
1809,2021-05-08,CAL,18598,8441,10157,10493,8020,85,0,ITF,ITF6,18,Calabria,Calabria,1947131,1610569,82.71,0.96
1810,2021-05-22,CAL,22205,10564,11641,14211,7903,91,0,ITF,ITF6,18,Calabria,Calabria,1947131,1632774,83.86,1.14
1811,2021-08-30,CAL,9371,4707,4664,3141,6104,126,0,ITF,ITF6,18,Calabria,Calabria,1947131,1642145,84.34,0.48
1812,2021-04-21,CAL,11644,5849,5795,8636,2943,65,0,ITF,ITF6,18,Calabria,Calabria,1947131,1653789,84.93,0.6
1813,2021-07-30,CAL,19736,10060,9676,5511,14097,128,0,ITF,ITF6,18,Calabria,Calabria,1947131,1673525,85.95,1.01
1814,2021-04-02,CAL,8565,3923,4642,4586,3945,34,0,ITF,ITF6,18,Calabria,Calabria,1947131,1682090,86.39,0.44
1815,2020-12-28,CAL,6,2,4,6,0,0,0,ITF,ITF6,18,Calabria,Calabria,1947131,1682096,86.39,0.0
1816,2021-06-03,CAL,14261,6658,7603,9588,4620,53,0,ITF,ITF6,18,Calabria,Calabria,1947131,1696357,87.12,0.73
1817,2021-04-07,CAL,9209,4184,5025,5072,4077,60,0,ITF,ITF6,18,Calabria,Calabria,1947131,1705566,87.59,0.47
1818,2021-02-23,CAL,1620,766,854,1496,119,5,0,ITF,ITF6,18,Calabria,Calabria,1947131,1707186,87.68,0.08
1819,2021-06-08,CAL,16691,7907,8784,14513,2054,124,0,ITF,ITF6,18,Calabria,Calabria,1947131,1723877,88.53,0.86
1820,2021-09-16,CAL,6895,3403,3492,2744,3991,160,0,ITF,ITF6,18,Calabria,Calabria,1947131,1730772,88.89,0.35
1821,2021-03-17,CAL,4210,1885,2325,2191,2008,11,0,ITF,ITF6,18,Calabria,Calabria,1947131,1734982,89.1,0.22
1822,2021-06-25,CAL,18839,8747,10092,8061,10689,89,0,ITF,ITF6,18,Calabria,Calabria,1947131,1753821,90.07,0.97
1823,2021-07-13,CAL,17443,8160,9283,2304,15068,71,0,ITF,ITF6,18,Calabria,Calabria,1947131,1771264,90.97,0.9
1824,2021-07-26,CAL,18797,9338,9459,5209,13493,95,0,ITF,ITF6,18,Calabria,Calabria,1947131,1790061,91.93,0.97
1825,2021-03-12,CAL,5165,2474,2691,4073,1068,24,0,ITF,ITF6,18,Calabria,Calabria,1947131,1795226,92.2,0.27
1826,2021-01-14,CAL,2679,1272,1407,2673,0,6,0,ITF,ITF6,18,Calabria,Calabria,1947131,1797905,92.34,0.14
1827,2021-05-17,CAL,14911,7464,7447,10130,4723,58,0,ITF,ITF6,18,Calabria,Calabria,1947131,1812816,93.1,0.77
1828,2021-08-25,CAL,8845,4329,4516,3322,5386,137,0,ITF,ITF6,18,Calabria,Calabria,1947131,1821661,93.56,0.45
1829,2021-02-09,CAL,2180,923,1257,954,1216,10,0,ITF,ITF6,18,Calabria,Calabria,1947131,1823841,93.67,0.11
1830,2021-05-29,CAL,19308,8967,10341,9354,9879,75,0,ITF,ITF6,18,Calabria,Calabria,1947131,1843149,94.66,0.99
1831,2021-09-06,CAL,7997,4113,3884,3437,4421,139,0,ITF,ITF6,18,Calabria,Calabria,1947131,1851146,95.07,0.41
1832,2021-06-17,CAL,15820,7228,8592,9593,6171,56,0,ITF,ITF6,18,Calabria,Calabria,1947131,1866966,95.88,0.81
1833,2021-03-26,CAL,8122,3854,4268,4948,3140,34,0,ITF,ITF6,18,Calabria,Calabria,1947131,1875088,96.3,0.42
1834,2021-09-08,CAL,7721,3985,3736,3300,4266,155,0,ITF,ITF6,18,Calabria,Calabria,1947131,1882809,96.7,0.4
1835,2021-09-25,CAL,4840,2566,2274,2362,2334,136,8,ITF,ITF6,18,Calabria,Calabria,1947131,1887649,96.95,0.25
1836,2021-09-20,CAL,7671,4126,3545,3376,4095,166,34,ITF,ITF6,18,Calabria,Calabria,1947131,1895320,97.34,0.39
1837,2021-03-31,CAL,9170,4184,4986,5067,4064,39,0,ITF,ITF6,18,Calabria,Calabria,1947131,1904490,97.81,0.47
1838,2021-06-24,CAL,15425,7026,8399,6983,8361,81,0,ITF,ITF6,18,Calabria,Calabria,1947131,1919915,98.6,0.79
1839,2021-03-19,CAL,4277,2002,2275,1885,2385,7,0,ITF,ITF6,18,Calabria,Calabria,1947131,1924192,98.82,0.22
1840,2021-07-11,CAL,6435,2986,3449,846,5578,11,0,ITF,ITF6,18,Calabria,Calabria,1947131,1930627,99.15,0.33
